x,y
-2.0,4.943935970682499
-1.995995995995996,5.683586342609062
-1.991991991991992,4.1640696813050715
-1.987987987987988,5.027607721391095
-1.983983983983984,3.9402986867820786
-1.97997997997998,5.535686662033603
-1.975975975975976,4.513294232959805
-1.971971971971972,4.287243696893004
-1.967967967967968,3.902200389924932
-1.9639639639639639,4.73318086662038
-1.95995995995996,4.415062075834918
-1.955955955955956,3.9450040147644807
-1.951951951951952,3.158768777265332
-1.947947947947948,3.823375205921375
-1.9439439439439439,4.21389243853438
-1.93993993993994,2.774852619011387
-1.935935935935936,3.6124172711144897
-1.931931931931932,3.9131703531396567
-1.927927927927928,3.464043231415799
-1.9239239239239239,2.9665974195934797
-1.91991991991992,2.9635944490183075
-1.915915915915916,2.4237649747017254
-1.911911911911912,3.700401547286925
-1.907907907907908,3.295245433043521
-1.9039039039039038,2.634774530358369
-1.8998998998999,2.8904999285880884
-1.8958958958958958,3.0713607203907545
-1.8918918918918919,2.630019570464194
-1.887887887887888,2.916684838051198
-1.8838838838838838,2.192397667853169
-1.87987987987988,2.508190160011684
-1.8758758758758758,2.4399951429636744
-1.8718718718718719,2.5940744909268973
-1.867867867867868,2.9683142261795163
-1.8638638638638638,2.4010776202077615
-1.85985985985986,2.1686446890532705
-1.8558558558558558,2.669872124460123
-1.8518518518518519,1.6466139221907856
-1.8478478478478477,1.6992442899456521
-1.8438438438438438,2.295827074741138
-1.83983983983984,0.746358776098124
-1.8358358358358358,1.9215236591046947
-1.8318318318318318,1.3115633558790856
-1.8278278278278277,1.251310203142309
-1.8238238238238238,2.2573891026056137
-1.8198198198198199,1.3153984743914051
-1.8158158158158157,1.4910035770156773
-1.8118118118118118,0.3554789616162478
-1.8078078078078077,0.8462773806179711
-1.8038038038038038,0.903390452807243
-1.7997997997997999,1.0884050712557929
-1.7957957957957957,1.276044948594605
-1.7917917917917918,1.4840632879782059
-1.7877877877877877,1.3104799822585491
-1.7837837837837838,0.42757691869236997
-1.7797797797797799,0.5566116058824468
-1.7757757757757757,0.17665230634206297
-1.7717717717717718,0.4227557409476952
-1.7677677677677677,0.486701376106312
-1.7637637637637638,0.9942293434672265
-1.7597597597597598,-0.32379716574895645
-1.7557557557557557,0.13971508128313856
-1.7517517517517518,0.8356811910357259
-1.7477477477477477,-0.12764431831822726
-1.7437437437437437,0.6829916963685404
-1.7397397397397398,-0.07529027943389452
-1.7357357357357357,0.020617308963405405
-1.7317317317317318,-0.6609551856276938
-1.7277277277277276,-1.021445028148121
-1.7237237237237237,0.17452016209931487
-1.7197197197197198,0.2838486583317314
-1.7157157157157157,0.254980660043175
-1.7117117117117118,-0.8636057691620463
-1.7077077077077076,-0.05273506242911058
-1.7037037037037037,0.5702995117800268
-1.6996996996996998,-0.09335538727316273
-1.6956956956956957,-0.5163238052979323
-1.6916916916916918,-1.112892229948816
-1.6876876876876876,-0.888766947710077
-1.6836836836836837,-0.4678674303019432
-1.6796796796796798,-0.4979325483981726
-1.6756756756756757,-1.4552763535060818
-1.6716716716716717,-0.14961462670245507
-1.6676676676676676,-1.5103133520375378
-1.6636636636636637,-1.3756768242646191
-1.6596596596596598,-1.1380879866186606
-1.6556556556556556,-0.5118903771038962
-1.6516516516516517,-0.1181982436307959
-1.6476476476476476,-0.9574656839480673
-1.6436436436436437,-1.7636503079753743
-1.6396396396396398,-1.2853389903144912
-1.6356356356356356,-1.1191098842598748
-1.6316316316316315,-1.2941737765538888
-1.6276276276276276,-1.0125063840859383
-1.6236236236236237,-2.1462885709389488
-1.6196196196196198,-1.1710356054569862
-1.6156156156156156,-1.1536004243274567
-1.6116116116116115,-2.3487020105818006
-1.6076076076076076,-3.015938857372192
-1.6036036036036037,-1.1856274510857028
-1.5995995995995997,-2.370188531537435
-1.5955955955955956,-1.5664953965469153
-1.5915915915915915,-1.3043870605164183
-1.5875875875875876,-1.7354363459156705
-1.5835835835835836,-1.876013279612166
-1.5795795795795795,-2.3469235713316943
-1.5755755755755756,-1.6869802143898418
-1.5715715715715715,-1.205991740871965
-1.5675675675675675,-1.29981436895751
-1.5635635635635636,-1.5026576974515262
-1.5595595595595595,-2.641535736495496
-1.5555555555555556,-2.1142854796604964
-1.5515515515515514,-1.8392012670633286
-1.5475475475475475,-2.4278041930170624
-1.5435435435435436,-2.4260066983673507
-1.5395395395395395,-2.0082113250341425
-1.5355355355355356,-2.1830201183522715
-1.5315315315315314,-1.9435919602191998
-1.5275275275275275,-2.438639380179088
-1.5235235235235236,-2.3340406635444233
-1.5195195195195195,-2.398417519196463
-1.5155155155155156,-2.980003839059517
-1.5115115115115114,-2.2863390632946223
-1.5075075075075075,-2.4772439550461036
-1.5035035035035036,-2.5818395155425824
-1.4994994994994995,-1.4611780661486011
-1.4954954954954955,-2.276771476678342
-1.4914914914914914,-2.0799461346023658
-1.4874874874874875,-2.258912798795625
-1.4834834834834836,-2.1946596352372136
-1.4794794794794794,-3.166345814442184
-1.4754754754754755,-2.5039744236162305
-1.4714714714714714,-3.3889904127853985
-1.4674674674674675,-2.4994995782944343
-1.4634634634634636,-2.037351240794553
-1.4594594594594594,-3.4703039092585684
-1.4554554554554555,-2.3252131021766007
-1.4514514514514514,-2.485350830235393
-1.4474474474474475,-2.6141176329287306
-1.4434434434434436,-2.38614633316484
-1.4394394394394394,-2.3015889763684467
-1.4354354354354353,-3.457397663472625
-1.4314314314314314,-3.3464388013983166
-1.4274274274274275,-2.774215706657713
-1.4234234234234235,-3.310945680265646
-1.4194194194194194,-2.7393045676582193
-1.4154154154154153,-2.707069288893952
-1.4114114114114114,-3.665162865386039
-1.4074074074074074,-3.086852887993566
-1.4034034034034035,-2.6861404540139713
-1.3993993993993994,-3.08829064652105
-1.3953953953953953,-3.8701037535329084
-1.3913913913913913,-3.0461655654292623
-1.3873873873873874,-3.1320706295548395
-1.3833833833833835,-3.605689460792699
-1.3793793793793794,-2.645924130438512
-1.3753753753753752,-2.3831147157003927
-1.3713713713713713,-3.257750702055223
