x,y
-10.0,74.13401162538585
-9.797979797979798,76.28487731639274
-9.595959595959595,75.64167529847846
-9.393939393939394,66.53203341574891
-9.191919191919192,72.95874035069333
-8.98989898989899,57.35141168025619
-8.787878787878787,59.24016976151027
-8.585858585858587,59.42432933758785
-8.383838383838384,52.749584547988604
-8.181818181818182,51.85568089413523
-7.979797979797979,51.98181222607742
-7.777777777777778,52.61903258717291
-7.575757575757576,42.806135713262535
-7.373737373737374,34.165332054313495
-7.171717171717171,37.84211245964456
-6.96969696969697,40.435414446480124
-6.767676767676768,30.27775528260233
-6.565656565656566,35.37682118764993
-6.363636363636363,22.991241250763377
-6.161616161616162,33.18930285792672
-5.959595959595959,28.599780324100255
-5.757575757575758,21.06336658977007
-5.555555555555555,23.860143798340808
-5.353535353535354,14.210994208476034
-5.151515151515151,16.36227977631991
-4.94949494949495,19.622831882945807
-4.747474747474747,12.156299304819086
-4.545454545454546,11.185354473427944
-4.343434343434343,7.828798481648782
-4.141414141414142,23.02147933068394
-3.9393939393939394,1.702498993040491
-3.737373737373738,17.909461946673037
-3.5353535353535355,19.52382309984519
-3.333333333333333,8.575214801944368
-3.1313131313131315,7.1622851739584625
-2.929292929292929,10.351381477365871
-2.7272727272727275,1.3639614993070275
-2.525252525252525,-0.7698640905402288
-2.3232323232323235,1.4617632531315858
-2.121212121212121,1.412897384865504
-1.9191919191919187,1.574401408731283
-1.717171717171718,5.976848294081791
-1.5151515151515156,-0.8754597797348296
-1.3131313131313131,-2.3164864281571313
-1.1111111111111107,-3.711702400159081
-0.9090909090909101,-0.3529800782950099
-0.7070707070707076,4.184179058077991
-0.5050505050505052,2.624985279842254
-0.30303030303030276,8.248617442987047
-0.10101010101010033,18.871871246160307
0.10101010101010033,-9.444261671565881
0.30303030303030276,4.252434159881776
0.5050505050505052,0.679481813465528
0.7070707070707076,0.17250957957914226
0.9090909090909083,6.063706110221083
1.1111111111111107,6.907722110080433
1.3131313131313131,10.092453446184965
1.5151515151515156,11.093688660392619
1.7171717171717162,4.630711833284712
1.9191919191919187,6.673090391234166
2.121212121212121,8.838346010982173
2.3232323232323235,9.60661851457414
2.525252525252524,15.992504701047764
2.7272727272727266,10.734401093699049
2.929292929292929,14.128543538865905
3.1313131313131315,16.78605575676811
3.333333333333334,14.889563911001904
3.5353535353535346,21.736583852494732
3.737373737373737,20.101840392441694
3.9393939393939394,31.246904198839875
4.141414141414142,27.217898051667174
4.3434343434343425,34.548666805042075
4.545454545454545,30.185819794247582
4.747474747474747,33.91636320602885
4.94949494949495,28.66047693306108
5.1515151515151505,39.560949074060375
5.353535353535353,30.277053195339793
5.555555555555555,50.73337367375541
5.757575757575758,54.54025705654807
5.9595959595959584,43.77911307781348
6.161616161616163,52.70086635969011
6.363636363636363,60.1024661137429
6.565656565656564,52.37388921786828
6.767676767676768,58.78423815087408
6.969696969696969,57.11370309682017
7.171717171717173,65.83778825690523
7.373737373737374,68.5236304065159
7.575757575757574,68.64894371213073
7.777777777777779,77.12265864157244
7.979797979797979,77.98420457075937
8.18181818181818,80.92156264882294
8.383838383838384,80.41160250341643
8.585858585858585,91.34707847621787
8.787878787878789,87.7086948512751
8.98989898989899,98.26953965756698
9.19191919191919,95.59407260123962
9.393939393939394,98.24073811063009
9.595959595959595,104.59187220721243
9.7979797979798,112.0848159812157
10.0,122.89201045356283
