x,y
-6.283185307179586,-41.096260561198314
-6.156252270670907,44.69082544381654
-6.029319234162229,-12.326211191112524
-5.90238619765355,11.108910744605573
-5.775453161144872,-15.128144402593318
-5.648520124636193,30.628819305010715
-5.521587088127515,17.246015587023717
-5.394654051618836,17.058418720460807
-5.267721015110158,-8.743693753777919
-5.140787978601479,18.89516694900416
-5.013854942092801,31.761142490584728
-4.886921905584122,-29.27733620830412
-4.759988869075444,19.30104798667923
-4.6330558325667655,-15.119932161224677
-4.5061227960580865,20.00867663176436
-4.3791897595494085,19.75683249499322
-4.25225672304073,-0.10342547181185008
-4.1253236865320515,7.350476791891885
-3.998390650023373,17.25199508255148
-3.8714576135146945,37.4651214728602
-3.744524577006016,-10.046291601715273
-3.6175915404973376,11.394601540766644
-3.490658503988659,25.798454239354484
-3.3637254674799806,-8.062928057183854
-3.2367924309713016,2.5303796493572257
-3.109859394462623,-2.9220821380946655
-2.9829263579539447,7.795547937809525
-2.855993321445266,-8.060482528796742
-2.7290602849365877,-9.96094834467801
-2.602127248427909,1.2455216053466824
-2.4751942119192307,18.739719566288954
-2.3482611754105522,-21.667746674519535
-2.2213281389018737,-6.250448956580805
-2.094395102393195,-10.70155964864022
-1.9674620658845168,8.591705116267773
-1.8405290293758378,-11.855835310690793
-1.7135959928671598,-29.15274671487807
-1.5866629563584809,-18.165460797110246
-1.4597299198498028,5.2136467183125115
-1.332796883341124,9.511633457133204
-1.2058638468324459,15.567130355307281
-1.078930810323767,-1.9008604140903103
-0.9519977738150889,18.72910257697586
-0.82506473730641,-12.173305670365862
-0.6981317007977319,-14.66022525272403
-0.571198664289053,17.28797731719169
-0.4442656277803749,-11.692283513651454
-0.317332591271696,14.6143866624453
-0.19039955476301706,25.268499677464455
-0.06346651825433902,29.098544833894707
0.06346651825433991,-29.345587014533873
0.19039955476301795,17.200948424577184
0.3173325912716969,4.728265241537464
0.4442656277803749,-13.204005571767912
0.5711986642890539,-17.0701078245691
0.6981317007977319,-18.623472012814318
0.8250647373064108,17.838200471081056
0.9519977738150889,42.94704985054803
1.0789308103237678,19.856960147999146
1.2058638468324459,14.107451585891814
1.3327968833411248,17.21057427499252
1.4597299198498028,8.595411587362346
1.5866629563584818,-2.7135713270249973
1.7135959928671598,-9.193570740349028
1.8405290293758387,32.656219477819256
1.9674620658845168,24.318844167475874
2.0943951023931966,16.766975088254945
2.2213281389018746,19.532772183865976
2.3482611754105527,-8.712064487823945
2.4751942119192307,9.395803044174516
2.6021272484279105,30.70417631767742
2.7290602849365886,41.83815683480757
2.8559933214452666,29.764651460741522
2.9829263579539447,29.11889598529888
3.1098593944626245,41.86814977626217
3.2367924309713025,47.03608821114876
3.3637254674799806,25.416156748707692
3.4906585039886586,103.25300862791144
3.6175915404973384,59.49740858213373
3.7445245770060165,108.07334443117738
3.8714576135146945,78.20118031934531
3.9983906500233743,118.53455160396214
4.125323686532052,127.07362523200368
4.25225672304073,125.33188281688254
4.3791897595494085,156.15932928606156
4.506122796058088,163.86089670315215
4.633055832566766,213.8312586264148
4.759988869075444,234.97670940148183
4.886921905584122,226.56919249525222
5.013854942092802,309.02373997702955
5.14078797860148,358.8568746591576
5.267721015110158,379.2509706544999
5.394654051618836,453.51522426904376
5.521587088127516,505.29303376636943
5.648520124636194,557.2037693943228
5.775453161144872,635.3839301033457
5.902386197653552,755.8439264297378
6.02931923416223,810.5524692616165
6.156252270670908,916.9374476557037
6.283185307179586,1062.6012246984326
